Id,BIRTHDATE,DEATHDATE,SSN,DRIVERS,PASSPORT,PREFIX,FIRST,MIDDLE,LAST,SUFFIX,MAIDEN,MARITAL,RACE,ETHNICITY,GENDER,BIRTHPLACE,ADDRESS,CITY,STATE,COUNTY,FIPS,ZIP,LAT,LON,HEALTHCARE_EXPENSES,HEALTHCARE_COVERAGE,INCOME
7b65d7be-9fa3-e656-37b2-c5c1bd002f19,1931-12-11,2016-08-03,999-79-6598,S99978945,X81457859X,Mr.,Genaro214,Miles206,Yundt842,,,M,black,nonhispanic,M,Victorville  California  US,418 Dare Club Suite 22,Oakland,California,Alameda County,6001,94621,37.742201225799754,-122.29150932180691,365451.12,667864.41,69867
628a7076-f46b-17d8-118f-e61eef5199e3,1939-06-26,,999-88-2823,S99993068,X82905755X,Mr.,Seth414,Quinn173,Grady603,,,M,asian,nonhispanic,M,Fresno  California  US,1044 Bradtke View,Oakland,California,Alameda County,6001,94608,37.790783718127614,-122.19912737824242,223884.68,413086.96,44531
59ff55ce-af0c-d5cb-f9f9-b5a530c61c13,2008-11-25,,999-15-2697,S99964877,,,Ericka421,Hiroko446,Yost751,,,,asian,nonhispanic,F,Busan  Busan  KR,918 Haley Throughway,Oakland,California,Alameda County,6001,94602,37.84870061518364,-122.19615530859991,74023.60,41278.55,86961
bf6588fb-2457-0747-a656-e1aa7b489ffb,1956-06-12,,999-56-8699,S99995062,X32737331X,Mrs.,Debi992,,Boyle917,,Von197,M,asian,hispanic,F,Riverside  California  US,911 Johnson Rue Apt 70,Oakland,California,Alameda County,6001,94610,37.83627852931976,-122.20851172650079,429217.88,1609513.21,123052
14a64a10-32b5-ccd8-2b52-0aacbb2f293f,1984-12-26,,999-51-9941,S99962089,X65217278X,Mr.,Clint766,Joey457,Conn188,,,S,white,nonhispanic,M,Placentia  California  US,387 Kessler Wynd Apt 98,Oakland,California,Alameda County,6001,94613,37.82067554688618,-122.23262210797485,219702.58,876603.93,132600
ef2f77a5-0749-aed9-b006-5c6e112ec4f7,1981-05-28,,999-14-7081,S99945707,X11201671X,Mrs.,Antonietta855,Golda777,Olson653,,Larson43,D,asian,nonhispanic,F,Hanoi  Hà Đông  VN,504 Witting Knoll,Oakland,California,Alameda County,6001,94607,37.84923996961381,-122.24309838528816,263345.28,534068.82,270810
f3ad0d51-30fe-8aee-3f63-14256a18783c,1942-04-25,,999-49-6358,S99928401,X29301605X,Mr.,Vernon254,Vince741,Lakin515,,,M,black,nonhispanic,M,Bellflower  California  US,149 Schimmel Ferry Apt 20,Oakland,California,Alameda County,6001,94601,37.78198178615722,-122.18802363795783,217679.01,185329.90,350299
c4b97d4f-b7dd-37eb-4309-8cd9f1e94bf8,2008-03-16,,999-13-2569,S99976084,,,Simone657,,Mraz590,,,,white,nonhispanic,F,Interlaken  California  US,163 Bashirian Quay,Oakland,California,Alameda County,6001,94603,37.77026934656422,-122.25154834794645,3950.00,232185.13,13792
9c19c545-01ee-9273-674a-0e224da42e43,2001-10-20,,999-13-8207,S99942599,X60115480X,Mr.,Gilbert263,Darrick836,Weimann465,,,,white,nonhispanic,M,Tustin  California  US,438 Prohaska Center,Oakland,California,Alameda County,6001,94621,37.89095221583581,-122.27750838226997,73856.57,10407.35,49835
d4756e6a-ca2c-c0e9-326c-e16927d3eed5,1967-08-16,,999-21-8445,S99949997,X32965157X,Mrs.,Lenore883,Dot905,Gutkowski940,,Bogisich202,M,white,hispanic,F,Downey  California  US,664 Gislason Trailer,Oakland,California,Alameda County,6001,94602,37.72762303520688,-122.17917292763377,71390.88,1569985.35,469992
4b2eef4e-ebeb-53b3-765c-30ba880b4cb0,1922-10-24,1995-06-03,999-34-8157,S99968403,X29135998X,Mrs.,Kymberly381,Carrie738,Krajcik437,,Harris789,M,white,nonhispanic,F,Los Angeles  California  US,929 Eichmann Parade,Oakland,California,Alameda County,6001,94601,37.78599178256233,-122.22265791160993,1457578.45,699062.38,58273
e46920ed-25bd-14bc-04eb-862cb5010f94,1954-12-22,,999-84-6867,S99920903,X58231929X,Mrs.,Ludie599,,Olson653,,Lehner980,M,asian,nonhispanic,F,Carlsbad  California  US,1039 Cummings Brook,Oakland,California,Alameda County,6001,94606,37.744064945093534,-122.26326009848667,25329.87,1929497.00,14499
f7b68770-0bb6-5776-58a8-397091bfb60c,1941-01-05,,999-70-8013,S99977188,X41280479X,Mrs.,Maire384,Maya972,Eichmann909,,Tillman293,D,white,nonhispanic,F,Seaside  California  US,1049 Zulauf Trafficway Apt 58,Oakland,California,Alameda County,6001,94619,37.80871308932064,-122.11188632241476,1117422.55,741359.09,83996
82524ae7-43e3-0b8b-e86f-948b8f7ae58a,1988-05-23,,999-23-8954,S99954423,X65143240X,Mr.,Rufus33,Dana512,Quigley282,,,M,asian,hispanic,M,Los Angeles  California  US,722 Hermann Light Apt 33,Oakland,California,Alameda County,6001,94612,37.83268085150204,-122.29116014844973,112986.23,17492.26,149238
e3ea7545-39e8-7cc7-42a2-6949665e849e,2011-06-11,,999-75-7364,,,,Tonda472,Gilda31,Kessler503,,,,white,nonhispanic,F,San Bruno  California  US,607 Schimmel Branch Apt 47,Oakland,California,Alameda County,6001,94612,37.76466440756506,-122.28895373075545,11703.08,38393.81,83
30aec1f6-4478-045e-24b5-a8fc1629bb53,1995-11-13,,999-39-7389,S99913042,X87134886X,Mrs.,Leann224,,Mann644,,Dicki44,M,white,hispanic,F,Los Angeles  California  US,702 Kirlin Passage Unit 2,Oakland,California,Alameda County,6001,94612,37.69493023630503,-122.15094887827655,166937.21,1388202.99,601421
82cd2379-86d6-b416-ade4-4181fc0cc2f8,1974-08-28,,999-20-8564,S99972417,X68289125X,Mr.,Dino214,Jame231,Jaskolski867,,,M,white,nonhispanic,M,Pinole  California  US,831 Rowe Annex,Oakland,California,Alameda County,6001,94610,37.77622891721668,-122.24963589458082,53659.56,71838.37,36068
a8a65457-26ed-c0a3-fb2e-9766a6777eb2,1982-07-09,,999-59-7136,S99910013,X40855314X,Mr.,Lindsay928,Enrique929,Dach178,,,S,asian,nonhispanic,M,San Francisco  California  US,925 Ullrich Wall Suite 79,Oakland,California,Alameda County,6001,94613,37.87851668539527,-122.26363519331761,130307.02,873773.21,7875
200d1cee-7098-360b-07ca-ae3986f6bde1,1978-10-08,,999-53-2903,S99948341,X77712156X,Mr.,Jerónimo599,Gilberto712,Casanova632,,,S,white,hispanic,M,Port-au-Prince  Haiti  HT,347 Hilpert Course,Oakland,California,Alameda County,6001,94609,37.80046721168475,-122.17321017028917,43321.65,114153.89,41913
ffb42672-5cf7-32a6-2719-6dac56bd0283,1933-08-20,1999-05-16,999-52-7172,S99952950,X64083476X,Mr.,Gavin481,Luciano237,Zieme486,,,M,hawaiian,nonhispanic,M,Oceanside  California  US,842 Mosciski Underpass,Oakland,California,Alameda County,6001,94705,37.8303759843506,-122.14938835499001,216079.01,55469.17,92104
95f362ce-7dca-2454-e377-c300490c3694,1926-04-04,,999-23-1357,S99931663,X15468391X,Mr.,Francis500,Sammy219,Considine820,,,M,asian,nonhispanic,M,Georgetown  California  US,783 Spinka Avenue,Oakland,California,Alameda County,6001,94605,37.865566646887764,-122.26034754806975,193617.72,454496.51,34919
8ccd1e4a-8508-14da-e413-c038125b45f1,2019-09-19,,999-40-5299,,,,Mikel238,Avery919,Armstrong51,,,,white,nonhispanic,M,Sacramento  California  US,714 Block Viaduct Unit 24,Oakland,California,Alameda County,6001,94603,37.871947367696514,-122.24767966644572,16790.85,717.26,154847
f6f0d499-8954-6850-903e-ba13bfaabd1f,1963-12-10,2013-07-23,999-67-7748,S99987746,X80049656X,Mr.,Randy380,Rupert654,Russel238,,,D,asian,nonhispanic,M,Bonita  California  US,642 Murray Bypass,Oakland,California,Alameda County,6001,94608,37.72868214277169,-122.20706609182528,317614.98,543544.28,36290
dad68591-5ac5-baa9-7098-fd4cb2659c0c,2023-03-11,,999-37-9756,,,,Neal874,Brendan864,Brown30,,,,asian,nonhispanic,M,Beijing  Beijing Municipality  CN,681 Hudson Forge,Oakland,California,Alameda County,6001,94608,37.80482742882164,-122.22585776839618,934.05,15808.69,11642
3a739bb4-60d8-b739-477f-7397dccb9e5a,1977-03-20,,999-64-6364,S99939003,X37740539X,Mr.,Al123,Neville893,Stroman228,,,S,white,hispanic,M,Santee  California  US,636 Pagac Trail Suite 50,Oakland,California,Alameda County,6001,94612,37.77702388287558,-122.12014822799398,15929.10,265566.33,16231
00ecbf0f-07b2-9bbe-5dd2-ab4ab645995c,2014-08-09,,999-97-4533,,,,Scott935,,Deckow585,,,,asian,hispanic,M,Ashland  California  US,839 Marvin Alley,Oakland,California,Alameda County,6001,94618,37.726135428980854,-122.1772313002954,26880.07,34255.20,56539
9255da20-9be0-55d4-8ba2-712355dfdbcf,1922-10-24,,999-31-4436,S99929125,X31524875X,Mrs.,Charla27,Janeth814,Grady603,,Cassin499,M,white,nonhispanic,F,Anaheim  California  US,1011 Lehner Common Apt 0,Oakland,California,Alameda County,6001,94619,37.76909376741697,-122.15425344632177,458930.35,390549.56,58273
710e8ae0-5e17-4339-4865-aabf19f03ac1,1997-03-21,,999-48-9896,S99911874,X73941735X,Mr.,Lupe126,Kieth891,Erdman779,,,M,asian,nonhispanic,M,Desert Hot Springs  California  US,445 Upton Approach Unit 40,Oakland,California,Alameda County,6001,94613,37.80053514510414,-122.16506957500586,39205.67,266264.56,27753
93847bfe-f9f6-ad3c-0dac-2024bc3d94d5,1995-09-01,,999-84-2054,S99979036,X26397683X,Mrs.,Katharina121,Georgina806,Wolf938,,Spinka232,M,asian,nonhispanic,F,Sunnyvale  California  US,875 Dare Drive,Oakland,California,Alameda County,6001,94705,37.7782334517022,-122.17723826592928,7934.05,537947.40,16297
05544222-c38d-41af-c870-7f8f3c72a451,1997-11-16,,999-21-6186,S99912522,X57237882X,Ms.,Marlin805,Clemencia569,Beatty507,,,S,white,nonhispanic,F,Whittier  California  US,194 Schiller Ranch Unit 86,Oakland,California,Alameda County,6001,94705,37.696495829008626,-122.21659938340305,8179.78,606420.62,17592
a648dcaf-420e-2437-be21-f53dd5e602e3,1946-09-01,,999-93-6363,S99976269,X72472082X,Mrs.,Alice368,,Rogahn59,,Schoen8,W,white,hispanic,F,Apple Valley  California  US,888 Johns Manor Suite 56,Oakland,California,Alameda County,6001,94621,37.828988206284286,-122.18167465923655,991826.87,461244.57,102629
c1cbeede-47ef-9cfc-8689-031e0e192edb,1979-10-22,,999-45-5094,S99925456,X47020579X,Mr.,Thaddeus38,Buddy254,Considine820,,,S,white,nonhispanic,M,La Mesa  California  US,480 Hintz Overpass Unit 46,Oakland,California,Alameda County,6001,94607,37.69377151023646,-122.21074103573825,768917.60,492401.92,66815
7111b994-b0a4-2a6d-18ae-20e5dfcd6b91,1971-05-01,,999-70-5527,S99978352,X32967698X,Ms.,Gwenn701,,Cartwright189,,,S,white,nonhispanic,F,Moorpark  California  US,259 Waters Junction Suite 57,Oakland,California,Alameda County,6001,94602,37.80850396144061,-122.20802877524231,310808.21,722908.66,924066
6d27c8f4-0f54-9a3d-6bb6-70d891cb44b3,2025-02-12,,999-97-5295,,,,Bunny174,Janell58,Ruecker817,,,,black,nonhispanic,F,San Mateo  California  US,896 Sanford Mission Suite 84,Oakland,California,Alameda County,6001,94612,37.75933334700247,-122.12664420702671,2628.36,4681.46,813495
7c021593-23e7-a1e3-d27e-e317eef5da3e,1980-01-11,,999-32-1324,S99949201,X7583963X,Mrs.,Marisol435,Rebeca548,Quintero729,,Cervántez278,D,white,hispanic,F,Kingston  Kingston  JM,447 Schneider Row Apt 70,Oakland,California,Alameda County,6001,94612,37.76639056464859,-122.15348995121745,169910.85,617923.44,42296
4cb496e3-024a-2d94-84ce-240da81e6202,1957-04-09,,999-66-3217,S99927875,X5828664X,Mr.,Kraig824,Bert917,Lueilwitz711,,,S,asian,nonhispanic,M,Haiphong  Kiến An  VN,165 O'Conner Gardens,Oakland,California,Alameda County,6001,94609,37.817906015314676,-122.21726522390209,12391.00,596167.04,5935
c6397d38-51fe-81c6-7124-222403bef60b,1969-07-08,,999-50-2085,S99920666,X41887944X,Mrs.,Jennette837,,Reynolds644,,Maggio310,M,white,hispanic,F,Irvine  California  US,643 Senger Viaduct,Oakland,California,Alameda County,6001,94601,37.759823063672144,-122.33290609762633,28184.42,2523654.67,4987
8a6fe19d-2292-bee9-c065-de3b03aec2dd,1992-01-31,,999-72-8087,S99996336,X59688177X,Mrs.,Faith802,Olene159,Wilderman619,,Hilpert278,M,black,nonhispanic,F,Berkeley  California  US,388 Conroy Port,Oakland,California,Alameda County,6001,94704,37.838198049352236,-122.23428409476931,132552.53,203243.21,157279
1b0af887-cfbf-0009-1eea-0ddf61794c03,2008-03-07,,999-49-9463,S99976658,,,Diann220,Kourtney511,Jacobi462,,,,asian,nonhispanic,F,Los Angeles  California  US,769 Reinger Branch,Oakland,California,Alameda County,6001,94605,37.81565827747338,-122.25467128755415,26142.92,286368.26,132359
43a999dd-3458-680d-62fe-1e037f2b4f20,1994-02-04,,999-21-6464,S99956816,X69219842X,Mr.,Shane235,,Konopelski743,,,M,white,nonhispanic,M,Fresno  California  US,193 Sawayn Camp,Oakland,California,Alameda County,6001,94704,37.81430483389633,-122.24734234294846,120860.92,39928.36,117506
e6b0c9b4-99ce-183c-0bb1-257a932fefef,1960-01-10,2009-03-27,999-23-4561,S99929159,X28045224X,Mr.,Pedro316,Ramón841,Lemus978,,,D,white,hispanic,M,Caracas  Capital District  VE,759 Runolfsdottir Vale Suite 51,Oakland,California,Alameda County,6001,94610,37.74951791125932,-122.1105859621746,14778.03,514035.04,997
db9dcecb-2697-4a69-caa4-fbed33701631,2004-12-29,,999-72-7381,S99935225,X364261X,Mr.,Elroy493,Erasmo545,Lemke654,,,,asian,hispanic,M,Los Angeles  California  US,898 Adams Passage,Oakland,California,Alameda County,6001,94607,37.779833804872425,-122.29042261777136,4289.80,171932.76,10212
692100b7-d7be-9235-3ce3-7a8e2f930472,1985-08-12,,999-84-6282,S99952584,X49951475X,Mr.,Chris95,Antonio44,Davis923,,,M,black,hispanic,M,Antioch  California  US,346 Koelpin Vale Unit 49,Oakland,California,Alameda County,6001,94705,37.71489372705603,-122.19311541688727,58796.32,132119.60,35803
01ecdbb6-4237-5896-c240-6106176fca06,1963-01-24,,999-81-9664,S99983839,X46622783X,Mr.,Trent525,Horace32,Mayer370,,,M,asian,nonhispanic,M,Yokohama  Kanagawa  JP,1038 Kulas Lock Suite 78,Oakland,California,Alameda County,6001,94603,37.79692254655548,-122.21038956225786,13786.10,484389.28,18125
93026a87-d5df-0210-60ce-74bd1f4f2bcf,1986-09-22,,999-13-7839,S99962044,X31069015X,Mr.,Marcelo725,Demetrius568,Marks830,,,M,hawaiian,nonhispanic,M,Chino Hills  California  US,392 Russel Union Suite 31,Oakland,California,Alameda County,6001,94618,37.87329317724086,-122.2694727725084,7879.19,288924.20,3819
5e9adcce-c158-84c2-69df-76f1c02309df,2019-04-07,,999-82-6319,,,,Kori635,Kymberly381,Mueller846,,,,white,nonhispanic,F,Perris  California  US,860 Raynor Run,Oakland,California,Alameda County,6001,94613,37.86165329787397,-122.2772946816187,850.00,16348.84,703
f37de40f-e900-4647-cdc8-2e937a98b97f,2025-10-15,,999-88-2419,,,,Lane844,Erik495,Pouros728,,,,white,nonhispanic,M,Victorville  California  US,654 Schowalter Gardens,Oakland,California,Alameda County,6001,94607,37.84401806927839,-122.28809365345711,1607.57,598.29,127549
9b430f06-21f8-5a6a-b604-c6498cc2df28,1963-12-10,,999-95-4347,S99940241,X43486880X,Mr.,Hal307,Cody889,Emard19,,,M,asian,nonhispanic,M,Truckee  California  US,776 Upton Forge Unit 44,Oakland,California,Alameda County,6001,94602,37.76510285916433,-122.20466584817771,106125.30,136689.67,36290
0cb66a3b-c5a7-1c20-8070-cb1b442c17a4,1959-08-18,,999-64-7110,S99979870,X43221728X,Mr.,Cyrus914,Dominique369,Gusikowski974,,,M,hawaiian,nonhispanic,M,Redondo Beach  California  US,488 Senger Ville Suite 4,Oakland,California,Alameda County,6001,94601,37.76170459620152,-122.14844768942679,9897.05,300012.00,13514
b6173921-40ad-db13-2729-7abb2fe7d9e5,2005-11-16,,999-72-1151,S99973439,X74248954X,Mr.,Julio255,,Considine820,,,,asian,nonhispanic,M,Coalinga  California  US,964 Paucek Mill,Oakland,California,Alameda County,6001,94577,37.75787995091929,-122.22063529172185,10146.70,79365.07,45068
b211fb70-f897-506b-3ded-491e22098cc5,2012-07-25,,999-29-2105,,,,Marx778,Jannet618,Medhurst46,,,,black,nonhispanic,F,Jurupa Valley  California  US,843 Shanahan Orchard Suite 26,Oakland,California,Alameda County,6001,94618,37.85953867947415,-122.26513101346059,117787.78,0.00,47213
8dc86293-536b-c145-cffe-57db511fc151,1956-09-12,2021-03-12,999-93-2560,S99945847,X83850776X,Mr.,Wilbur107,Jesse626,Parisian75,,,M,asian,nonhispanic,M,Glendale  California  US,902 Ledner Avenue Unit 90,Oakland,California,Alameda County,6001,94618,37.70100219138982,-122.19647966144822,211842.63,1925206.84,70071
92103cd2-c8d6-8a89-5ffd-26707f93f56a,2005-12-13,,999-59-6048,S99977020,X59792458X,Mr.,Timothy142,Austin578,Brown30,,,,white,hispanic,M,San Jose  California  US,697 O'Keefe Pathway,Oakland,California,Alameda County,6001,94606,37.807118562528856,-122.13402288213759,4710.08,92136.66,44983
29794219-e960-6406-3046-fd6038d04526,1960-01-10,1999-05-03,999-43-4111,S99936852,X51899240X,Mr.,Lorenzo669,,Montero62,,,M,white,hispanic,M,Roseau  Saint George  DM,779 Jaskolski Common Unit 98,Oakland,California,Alameda County,6001,94608,37.813175392017776,-122.22833422639606,284405.21,744061.22,997
5b064baf-6d41-396b-25f6-6e7ad6f34caf,2005-09-13,,999-50-2440,S99977609,X38234869X,Mr.,Guillermo498,Carlos172,Heredia716,,,,white,hispanic,M,Guatemala City  Guatemala  GT,884 Medhurst Rapid,Oakland,California,Alameda County,6001,94606,37.83374249688123,-122.20546675017545,5764.11,92682.19,43621
2fad4577-28af-fd7f-7a35-f31a55790ea9,2010-05-16,,999-68-3055,,,,Dorian295,Darnell564,Larson43,,,,black,nonhispanic,M,Anaheim  California  US,959 McKenzie Way Apt 19,Oakland,California,Alameda County,6001,94577,37.80342521397176,-122.10005671580663,28127.98,30880.75,358853
76372d4a-8d81-c786-2b2e-1e51b24600bd,2013-09-27,,999-41-2249,,,,Rex53,,Lockman863,,,,asian,nonhispanic,M,Daegu  Daegu  KR,1063 Braun Vale,Oakland,California,Alameda County,6001,94619,37.7934602678391,-122.21084019146527,20653.26,27766.61,942775
09b68131-684e-f2fe-3177-0353b0d2d7c8,1947-05-22,,999-41-6146,S99934099,X30171911X,Ms.,Thelma273,Felica690,Stiedemann542,,,S,asian,nonhispanic,F,Beijing  Beijing Municipality  CN,488 Lindgren Byway Unit 12,Oakland,California,Alameda County,6001,94601,37.78561211931814,-122.17649544485026,706322.50,261193.10,60362
90d429ed-2b6b-b408-29ba-2031841099d3,1986-05-01,,999-99-5170,S99989191,X23365463X,Mr.,Ramón841,Marco Antonio298,Fernández399,,,S,white,hispanic,M,Bogota  Bogota  CO,374 Crist Street Apt 16,Oakland,California,Alameda County,6001,94618,37.771463763654474,-122.20615270903197,132618.80,84429.24,46193
f6cb384c-8dd1-f7a0-1aec-3a549da6d3e1,1967-09-21,,999-11-9510,S99916256,X40415355X,Mr.,Ervin886,Tomas436,Moore224,,,S,asian,nonhispanic,M,Anaheim  California  US,121 Dietrich Hollow,Oakland,California,Alameda County,6001,94621,37.79709283244498,-122.2801206702448,105214.15,285600.24,135328
2b8296e5-175a-2636-d718-45cd8e3c9e0f,1984-02-12,,999-14-1527,S99952101,X40506201X,Mrs.,Maida946,Marie754,Rempel203,,Balistreri607,M,white,hispanic,F,Compton  California  US,696 Jacobi Boulevard,Oakland,California,Alameda County,6001,94603,37.75741478642208,-122.2370430983198,520859.04,1111189.01,101004
3fd6d82b-5acc-036e-cad3-3425f3304ee9,1960-01-10,2010-02-16,999-17-4104,S99935939,X47370138X,Mr.,César846,Adán600,Ybarra887,,,M,white,hispanic,M,San Juan  Puerto Rico  PR,495 Windler Alley Unit 46,Oakland,California,Alameda County,6001,94618,37.85271701234679,-122.22895256298494,15712.89,576221.84,997
d1e44bf1-5453-51d5-e2e7-02f2459a4e1a,1931-12-11,2015-12-10,999-97-4796,S99959120,X35981574X,Mr.,Darnell564,Randy380,Dare640,,,W,black,nonhispanic,M,Elk Grove  California  US,1077 Walter Common Suite 86,Oakland,California,Alameda County,6001,94577,37.76984480122654,-122.28385386323433,384319.32,1600062.56,69867
a86c5374-1631-3e59-218f-2d328c4de763,1952-04-30,,999-27-1793,S99913896,X75461774X,Mr.,Hugo693,,Cisneros174,,,M,white,hispanic,M,Buenos Aires  Ciudad de Buenos Aires  AR,472 Beahan Trail Unit 95,Oakland,California,Alameda County,6001,94613,37.81697299300499,-122.2762347588524,123838.91,150736.88,27905
ae311545-4c66-92d3-d3dc-adc666d72ecd,1997-02-14,,999-45-4001,S99972749,X87992981X,Mrs.,Keiko299,Keturah238,Conroy74,,Mann644,M,white,hispanic,F,Los Angeles  California  US,594 Kuhn Light Apt 15,Oakland,California,Alameda County,6001,94619,37.87241321334339,-122.27201455682925,194615.50,570231.78,52827
c22ae480-7cba-0e49-b7ff-0938a604e102,1989-08-16,,999-73-5008,S99951785,X30272982X,Mr.,Tomás404,Homero668,Romero158,,,S,asian,hispanic,M,Buenos Aires  Ciudad de Buenos Aires  AR,876 Beer Loaf Unit 97,Oakland,California,Alameda County,6001,94601,37.76046391149762,-122.17856929442581,230012.11,363812.11,66561
30312145-b954-5c65-88cf-d2e9c463ed24,1981-10-18,,999-67-3102,S99927023,X29275247X,Mr.,Jarod376,Margarito178,Ebert178,,,M,white,nonhispanic,M,Fresno  California  US,989 Weber Harbor,Oakland,California,Alameda County,6001,94612,37.76078926751261,-122.1242182453087,7574.56,197180.53,17477
7dd544f6-967a-b69e-5526-651e84056d95,2012-03-19,,999-26-5694,,,,Oswaldo857,Anthony633,Kuvalis369,,,,asian,hispanic,M,Fresno  California  US,205 Flatley Port Suite 20,Oakland,California,Alameda County,6001,94621,37.71035049601193,-122.12961539134704,2000.00,34078.71,39784
8fdca742-4b8d-5d21-e20f-f7e19f8c2265,2022-09-17,,999-45-8866,,,,Kary197,Kala987,Wiza601,,,,black,nonhispanic,F,Redding  California  US,156 Raynor Haven,Oakland,California,Alameda County,6001,94608,37.80406128861675,-122.26034122390955,400.00,6825.48,34312
9f6c54c1-0068-8c28-79e6-85b2268c0eab,1972-09-16,,999-37-4092,S99995146,X11143128X,Mr.,Ben667,,Mohr916,,,M,other,nonhispanic,M,Bell  California  US,829 Batz Forge Unit 64,Oakland,California,Alameda County,6001,94601,37.80057829368431,-122.26539781345457,7532.02,166041.10,11619
3033860b-eb14-5449-6e16-602d50b0c71a,2020-06-19,,999-56-6365,,,,Susana117,Julia241,Saldaña5,,,,asian,hispanic,F,Wesley  Saint Andrew Parish  DM,367 Kuhn Light,Oakland,California,Alameda County,6001,94618,37.78957379978057,-122.2344651879289,27191.37,12264.79,68462
f80fae25-cc36-79a9-8e29-9ff9aa7a9a6a,1973-09-05,,999-74-9210,S99927951,X59189030X,Mrs.,Ramona980,Teresa94,Pichardo350,,Munguía264,M,white,hispanic,F,Kingston  Kingston  JM,665 Emard Ville,Oakland,California,Alameda County,6001,94601,37.8767493222794,-122.28420269865431,581344.38,1401492.80,44693
f8899476-1bff-d925-e55e-5b0739057dbc,2016-01-14,,999-53-1214,,,,Cody889,Brad867,Schoen8,,,,asian,nonhispanic,M,Hong Kong  Hong Kong Special Administrative Region  CN,904 Effertz Rest,Oakland,California,Alameda County,6001,94612,37.78575800256501,-122.16943665360573,2238.02,54333.60,18462
fc56d596-723d-545a-814f-def157dd02da,1981-07-31,,999-99-2298,S99983744,X56073114X,Mr.,Mack300,Ezequiel972,Ernser583,,,M,white,hispanic,M,San Francisco  California  US,111 Hahn Parade Suite 85,Oakland,California,Alameda County,6001,94610,37.82739038062706,-122.2937121812596,114798.57,15930.88,69610
d11df24e-a610-4fac-3dd7-55d88e925664,1960-01-10,,999-85-5757,S99986472,X88368771X,Mr.,Clemente531,Emilio417,Concepción765,,,S,white,hispanic,M,Kingston  Kingston  JM,496 Beier Vista Apt 56,Oakland,California,Alameda County,6001,94705,37.84503082565378,-122.2569679617289,17412.81,365957.83,997
0484b4b7-11c5-9d66-c835-cfca250c3734,1992-02-16,,999-68-2951,S99941005,X9461232X,Mr.,Bernie827,Chet188,McClure239,,,M,asian,nonhispanic,M,Visalia  California  US,1074 Hickle Passage,Oakland,California,Alameda County,6001,94618,37.87870747320768,-122.20865881562752,45528.01,82416.81,33665
f1f2640e-0cc6-86da-3f49-c858a2c6629c,1931-12-11,1979-06-17,999-32-5286,S99930289,X64088208X,Mr.,Jaime666,Burl285,Hansen121,,,M,black,nonhispanic,M,East Los Angeles  California  US,989 Stokes Light Apt 21,Oakland,California,Alameda County,6001,94618,37.812995992835674,-122.2828568459897,224695.39,38735.70,69867
e1cf9563-17b7-d52b-b4c7-fe3204e8b550,1977-09-18,,999-16-5101,S99992126,X14412091X,Ms.,Tamesha39,Selene142,Mitchell808,,,S,asian,nonhispanic,F,Los Angeles  California  US,675 Weber Mission,Oakland,California,Alameda County,6001,94621,37.85670771481266,-122.32149199294027,13889.02,1069774.78,22195
ab5c99ce-ac98-46fb-b7a7-8fae9fcb257f,1988-03-28,,999-21-8185,S99995113,X77597190X,Mrs.,Kaley842,Kaylee703,Ebert178,,Bosco882,D,white,nonhispanic,F,Los Angeles  California  US,1004 Jones Passage,Oakland,California,Alameda County,6001,94577,37.725886403045344,-122.18684694074618,170525.27,1821028.67,38202
787e63e5-d9d8-57ed-3eb0-ceb9bce68f30,1964-08-04,,999-66-8820,S99987942,X35951294X,Mrs.,Mikki421,Billie243,Crist667,,Hegmann834,W,black,nonhispanic,F,Riverside  California  US,566 Goodwin Row Unit 47,Oakland,California,Alameda County,6001,94610,37.83349964244484,-122.24333532654467,620090.23,2039848.60,892056
7fda2d55-4460-2708-7bd6-e6da4e73e20d,1994-11-20,,999-43-1550,S99967861,X39482748X,Mrs.,Lucia634,Adela471,Navarrete760,,Borrego496,M,other,hispanic,F,Caracas  Capital District  VE,701 Hirthe Terrace Unit 43,Oakland,California,Alameda County,6001,94618,37.787411700061355,-122.22550641384339,122365.83,21532.82,76698
b5484706-fd90-4c4e-8702-a7151a0f7ea3,1985-05-19,,999-82-1821,S99939481,X88463224X,Mrs.,Natalia964,Cecilia788,Espinal146,,Pineda243,M,white,hispanic,F,Port-au-Prince  Haiti  HT,220 Wuckert Overpass Apt 29,Oakland,California,Alameda County,6001,94601,37.767612775065736,-122.10015237921675,289440.10,982690.73,168907
21c320bd-6ab9-3997-98eb-72614ccf82fd,1975-11-07,,999-35-3140,S99985929,X72137466X,Mr.,Wilburn655,,Ziemann98,,,M,asian,hispanic,M,Union City  California  US,292 Fritsch Burg Apt 83,Oakland,California,Alameda County,6001,94618,37.76449418873195,-122.34794515409675,538926.25,456225.08,103296
f361e4a5-913c-6325-e1ab-20042afd24d6,2010-08-30,,999-20-3877,,,,Erick204,,West559,,,,white,nonhispanic,M,La Verne  California  US,585 Gutmann Union,Oakland,California,Alameda County,6001,94618,37.787760903142214,-122.18623556185045,51472.83,8551.67,127013
4f1a88f0-a2e8-f248-2e66-c77969681720,1927-03-03,,999-74-5651,S99932515,X72584604X,Mr.,Rodney21,Van763,Reichel38,,,M,white,nonhispanic,M,Garden Grove  California  US,455 Metz Track,Oakland,California,Alameda County,6001,94606,37.876111562354026,-122.2184941892491,258073.79,736782.35,35685
